,ti_uid,indication_mesh_term,gene_name,combined_max_phase,succ_p_1,succ_1_2,succ_2_3,succ_3_a,target_status,gene_id,disease_relevant_tissues,dtr_blood,dtr_bone_marrow,dtr_brain,dtr_colon,dtr_esophagus,dtr_eye,dtr_heart,dtr_kidney,dtr_liver,dtr_lung,dtr_nose,dtr_pancreas,dtr_prostate,dtr_skin,dtr_small_intestine,genetic_evidence_minikel
156,ST13-D002545,Brain Ischemia,ST13,Preclinical,False,,,,unsupported target,ENSG00000100380,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
157,STAT3-D002545,Brain Ischemia,STAT3,Preclinical,False,,,,unsupported target,ENSG00000168610,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
158,SYK-D002545,Brain Ischemia,SYK,Preclinical,False,,,,unsupported target,ENSG00000165025,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
159,TBXA2R-D002545,Brain Ischemia,TBXA2R,Phase II,True,True,False,,unsupported target,ENSG00000006638,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
160,TBXAS1-D002545,Brain Ischemia,TBXAS1,Phase II,True,True,,,unsupported target,ENSG00000059377,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
161,TGFA-D002545,Brain Ischemia,TGFA,Preclinical,False,,,,unsupported target,ENSG00000163235,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
162,TLR4-D002545,Brain Ischemia,TLR4,Phase II,True,True,,,unsupported target,ENSG00000136869,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
163,TLR7-D002545,Brain Ischemia,TLR7,Preclinical,False,,,,unsupported target,ENSG00000196664,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
164,TLR8-D002545,Brain Ischemia,TLR8,Preclinical,False,,,,unsupported target,ENSG00000101916,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
165,TLR9-D002545,Brain Ischemia,TLR9,Preclinical,False,,,,unsupported target,ENSG00000239732,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
166,TNF-D002545,Brain Ischemia,TNF,Preclinical,,,,,unsupported target,ENSG00000204490,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
167,TP53-D002545,Brain Ischemia,TP53,Preclinical,False,,,,unsupported target,ENSG00000141510,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
168,TRPM7-D002545,Brain Ischemia,TRPM7,Preclinical,False,,,,unsupported target,ENSG00000092439,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
169,UCP2-D002545,Brain Ischemia,UCP2,Preclinical,False,,,,unsupported target,ENSG00000175567,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
170,VEGFA-D002545,Brain Ischemia,VEGFA,Preclinical,False,,,,unsupported target,ENSG00000112715,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
171,VKORC1-D002545,Brain Ischemia,VKORC1,Phase II,True,True,False,,unsupported target,ENSG00000167397,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
172,VWF-D002545,Brain Ischemia,VWF,Phase I,True,,,,unsupported target,ENSG00000110799,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
173,A2M-D016491,Peripheral Vascular Diseases,A2M,Phase III,True,True,True,False,unsupported target,ENSG00000175899,heart,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
174,ADRA2C-D016491,Peripheral Vascular Diseases,ADRA2C,Phase II,True,True,False,,unsupported target,ENSG00000184160,heart,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
175,AGER-D016491,Peripheral Vascular Diseases,AGER,Preclinical,False,,,,unsupported target,ENSG00000204305,heart,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
176,ALDH2-D016491,Peripheral Vascular Diseases,ALDH2,Phase I,True,False,,,unsupported target,ENSG00000111275,heart,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
177,ANGPT1-D016491,Peripheral Vascular Diseases,ANGPT1,Phase II,True,True,False,,unsupported target,ENSG00000154188,heart,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
178,APOE-D016491,Peripheral Vascular Diseases,APOE,Preclinical,False,,,,unsupported target,ENSG00000130203,heart,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
179,BRD4-D016491,Peripheral Vascular Diseases,BRD4,Preclinical,False,,,,unsupported target,ENSG00000141867,heart,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
180,CCL2-D016491,Peripheral Vascular Diseases,CCL2,Phase I,True,False,,,unsupported target,ENSG00000108691,heart,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
181,CCN1-D016491,Peripheral Vascular Diseases,CCN1,Preclinical,False,,,,unsupported target,ENSG00000142871,heart,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
182,CELA1-D016491,Peripheral Vascular Diseases,CELA1,Phase I,True,False,,,unsupported target,ENSG00000139610,heart,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
183,CLCN2-D016491,Peripheral Vascular Diseases,CLCN2,Phase II,True,True,False,,unsupported target,ENSG00000114859,heart,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
184,CSF3R-D016491,Peripheral Vascular Diseases,CSF3R,Preclinical,False,,,,unsupported target,ENSG00000119535,heart,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
185,CXCL12-D016491,Peripheral Vascular Diseases,CXCL12,Phase II,True,True,False,,unsupported target,ENSG00000107562,heart,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
186,CXCR4-D016491,Peripheral Vascular Diseases,CXCR4,Phase I,True,False,,,unsupported target,ENSG00000121966,heart,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
187,DKK2-D016491,Peripheral Vascular Diseases,DKK2,Preclinical,False,,,,unsupported target,ENSG00000155011,heart,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
188,EDIL3-D016491,Peripheral Vascular Diseases,EDIL3,Preclinical,False,,,,unsupported target,ENSG00000164176,heart,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
189,EGLN2-D016491,Peripheral Vascular Diseases,EGLN2,Phase II,True,True,False,,unsupported target,ENSG00000269858,heart,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
190,ERBB2-D016491,Peripheral Vascular Diseases,ERBB2,Phase II,True,True,False,,unsupported target,ENSG00000141736,heart,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
191,F10-D016491,Peripheral Vascular Diseases,F10,Phase II,True,True,False,,unsupported target,ENSG00000126218,heart,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
192,F2R-D016491,Peripheral Vascular Diseases,F2R,Launched,True,True,True,True,unsupported target,ENSG00000181104,heart,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
193,FGF2-D016491,Peripheral Vascular Diseases,FGF2,Phase II,True,True,False,,unsupported target,ENSG00000138685,heart,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
194,FGF4-D016491,Peripheral Vascular Diseases,FGF4,Preclinical,False,,,,unsupported target,ENSG00000075388,heart,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
195,FGFR1-D016491,Peripheral Vascular Diseases,FGFR1,Phase I,True,,,,unsupported target,ENSG00000077782,heart,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
196,HGF-D016491,Peripheral Vascular Diseases,HGF,Phase III,True,True,True,,unsupported target,ENSG00000019991,heart,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
197,HMGCR-D016491,Peripheral Vascular Diseases,HMGCR,Phase II,True,True,False,,unsupported target,ENSG00000113161,heart,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
198,HTR1B-D016491,Peripheral Vascular Diseases,HTR1B,Phase II,True,True,False,,unsupported target,ENSG00000135312,heart,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
199,HTR2A-D016491,Peripheral Vascular Diseases,HTR2A,Phase II,True,True,False,,unsupported target,ENSG00000102468,heart,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
200,IGF1R-D016491,Peripheral Vascular Diseases,IGF1R,Phase II,True,True,False,,unsupported target,ENSG00000140443,heart,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
201,IL1A-D016491,Peripheral Vascular Diseases,IL1A,Phase II,True,True,False,,unsupported target,ENSG00000115008,heart,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
202,IL1B-D016491,Peripheral Vascular Diseases,IL1B,Phase II,True,True,False,,unsupported target,ENSG00000125538,heart,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
203,KLK1-D016491,Peripheral Vascular Diseases,KLK1,Preclinical,False,,,,unsupported target,ENSG00000167748,heart,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
204,MAS1-D016491,Peripheral Vascular Diseases,MAS1,Preclinical,False,,,,unsupported target,ENSG00000130368,heart,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
205,MIR126-D016491,Peripheral Vascular Diseases,MIR126,Preclinical,False,,,,unsupported target,ENSG00000199161,heart,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
206,MIR92A1-D016491,Peripheral Vascular Diseases,MIR92A1,Preclinical,False,,,,unsupported target,ENSG00000283705,heart,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
207,NOS3-D016491,Peripheral Vascular Diseases,NOS3,Phase II,True,True,False,,unsupported target,ENSG00000164867,heart,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
208,NPY2R-D016491,Peripheral Vascular Diseases,NPY2R,Preclinical,False,,,,unsupported target,ENSG00000185149,heart,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
209,NPY4R-D016491,Peripheral Vascular Diseases,NPY4R,Preclinical,False,,,,unsupported target,ENSG00000204174,heart,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
210,PDE3A-D016491,Peripheral Vascular Diseases,PDE3A,Phase III,True,True,True,False,unsupported target,ENSG00000172572,heart,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
211,PDGFB-D016491,Peripheral Vascular Diseases,PDGFB,Preclinical,False,,,,unsupported target,ENSG00000100311,heart,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
212,PLAT-D016491,Peripheral Vascular Diseases,PLAT,Preclinical,False,,,,unsupported target,ENSG00000104368,heart,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
213,PLAU-D016491,Peripheral Vascular Diseases,PLAU,Preclinical,False,,,,unsupported target,ENSG00000122861,heart,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
214,PLG-D016491,Peripheral Vascular Diseases,PLG,Phase II,True,True,False,,unsupported target,ENSG00000122194,heart,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
215,PON1-D016491,Peripheral Vascular Diseases,PON1,Preclinical,False,,,,unsupported target,ENSG00000005421,heart,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
216,PPARA-D016491,Peripheral Vascular Diseases,PPARA,Preclinical,False,,,,unsupported target,ENSG00000186951,heart,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
217,PTGER3-D016491,Peripheral Vascular Diseases,PTGER3,Phase II,True,True,False,,unsupported target,ENSG00000050628,heart,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
218,PTGIR-D016491,Peripheral Vascular Diseases,PTGIR,Phase II,True,True,,,unsupported target,ENSG00000160013,heart,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
219,PTPN1-D016491,Peripheral Vascular Diseases,PTPN1,Phase I,True,False,,,unsupported target,ENSG00000196396,heart,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
220,SELP-D016491,Peripheral Vascular Diseases,SELP,Phase I,True,False,,,unsupported target,ENSG00000174175,heart,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
221,SERPINE1-D016491,Peripheral Vascular Diseases,SERPINE1,Preclinical,False,,,,unsupported target,ENSG00000106366,heart,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222,SREBF2-D016491,Peripheral Vascular Diseases,SREBF2,Preclinical,False,,,,unsupported target,ENSG00000198911,heart,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
223,TBXAS1-D016491,Peripheral Vascular Diseases,TBXAS1,Phase I,True,False,,,unsupported target,ENSG00000059377,heart,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
224,TEK-D016491,Peripheral Vascular Diseases,TEK,Phase I,True,False,,,unsupported target,ENSG00000120156,heart,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225,TP53-D016491,Peripheral Vascular Diseases,TP53,Preclinical,False,,,,unsupported target,ENSG00000141510,heart,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
226,TUBB-D016491,Peripheral Vascular Diseases,TUBB,Phase III,True,True,True,False,unsupported target,ENSG00000183311,heart,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
227,VEGFA-D016491,Peripheral Vascular Diseases,VEGFA,Launched,True,True,True,True,unsupported target,ENSG00000112715,heart,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
228,VEGFD-D016491,Peripheral Vascular Diseases,VEGFD,Phase II,True,True,False,,unsupported target,ENSG00000165197,heart,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
402,AADAT-D012559,Schizophrenia,AADAT,Preclinical,False,,,,unsupported target,ENSG00000109576,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
403,ADNP-D012559,Schizophrenia,ADNP,Phase III,True,True,True,False,unsupported target,ENSG00000101126,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
404,ADORA2A-D012559,Schizophrenia,ADORA2A,Preclinical,False,,,,unsupported target,ENSG00000128271,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
405,ADRA1A-D012559,Schizophrenia,ADRA1A,Launched,True,True,True,True,unsupported target,ENSG00000120907,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
406,ADRA1D-D012559,Schizophrenia,ADRA1D,Launched,True,True,True,True,unsupported target,ENSG00000171873,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
407,ADRA2A-D012559,Schizophrenia,ADRA2A,Launched,True,True,True,True,unsupported target,ENSG00000150594,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
408,ADRA2C-D012559,Schizophrenia,ADRA2C,Phase I,True,False,,,unsupported target,ENSG00000184160,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
409,AVPR1B-D012559,Schizophrenia,AVPR1B,Preclinical,False,,,,unsupported target,ENSG00000198049,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
410,C1S-D012559,Schizophrenia,C1S,Preclinical,False,,,,unsupported target,ENSG00000182326,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
411,C3-D012559,Schizophrenia,C3,Preclinical,False,,,,unsupported target,ENSG00000125730,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
412,CHRM1-D012559,Schizophrenia,CHRM1,Phase I,True,,,,unsupported target,ENSG00000168539,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
413,CHRM2-D012559,Schizophrenia,CHRM2,Preclinical,False,,,,unsupported target,ENSG00000181072,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
414,CHRM3-D012559,Schizophrenia,CHRM3,Preclinical,False,,,,genetically supported target,ENSG00000133019,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
415,CHRM4-D012559,Schizophrenia,CHRM4,Phase II,True,True,,,genetically supported target,ENSG00000180720,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
416,CHRNA4-D012559,Schizophrenia,CHRNA4,Phase II,True,True,False,,unsupported target,ENSG00000101204,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
417,CHRNA7-D012559,Schizophrenia,CHRNA7,Preclinical,,,,,unsupported target,ENSG00000175344,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
418,CHRNB2-D012559,Schizophrenia,CHRNB2,Phase II,True,True,False,,unsupported target,ENSG00000160716,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
419,CNR1-D012559,Schizophrenia,CNR1,Phase II,True,True,,,unsupported target,ENSG00000118432,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
420,COMT-D012559,Schizophrenia,COMT,Preclinical,,,,,unsupported target,ENSG00000093010,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
421,DAO-D012559,Schizophrenia,DAO,Phase III,True,True,True,,unsupported target,ENSG00000110887,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
422,DISC1-D012559,Schizophrenia,DISC1,Preclinical,,,,,unsupported target,ENSG00000162946,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
423,DRD1-D012559,Schizophrenia,DRD1,Launched,True,True,True,True,unsupported target,ENSG00000184845,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
424,DRD2-D012559,Schizophrenia,DRD2,Launched,True,True,True,True,genetically supported target,ENSG00000149295,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
425,DRD3-D012559,Schizophrenia,DRD3,Launched,True,True,True,True,unsupported target,ENSG00000151577,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
426,DRD4-D012559,Schizophrenia,DRD4,Phase III,True,True,True,,unsupported target,ENSG00000069696,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
427,EPOR-D012559,Schizophrenia,EPOR,Phase II,True,True,False,,unsupported target,ENSG00000187266,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
428,ERBB4-D012559,Schizophrenia,ERBB4,Preclinical,False,,,,unsupported target,ENSG00000178568,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
429,ERVW-1-D012559,Schizophrenia,ERVW-1,Preclinical,False,,,,unsupported target,ENSG00000242950,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
430,FGF9-D012559,Schizophrenia,FGF9,Preclinical,False,,,,unsupported target,ENSG00000102678,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
431,GABRA2-D012559,Schizophrenia,GABRA2,Phase II,True,True,False,,unsupported target,ENSG00000151834,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
432,GABRA3-D012559,Schizophrenia,GABRA3,Phase II,True,True,False,,unsupported target,ENSG00000011677,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
433,GABRA5-D012559,Schizophrenia,GABRA5,Preclinical,,,,,unsupported target,ENSG00000186297,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
434,GPR139-D012559,Schizophrenia,GPR139,Phase II,True,True,False,,unsupported target,ENSG00000180269,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
435,GPR151-D012559,Schizophrenia,GPR151,Preclinical,False,,,,unsupported target,ENSG00000173250,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
436,GPR153-D012559,Schizophrenia,GPR153,Preclinical,False,,,,unsupported target,ENSG00000158292,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
437,GPR52-D012559,Schizophrenia,GPR52,Preclinical,,,,,unsupported target,ENSG00000203737,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
438,GPR55-D012559,Schizophrenia,GPR55,Phase II,True,True,,,unsupported target,ENSG00000135898,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
439,GPR88-D012559,Schizophrenia,GPR88,Preclinical,False,,,,unsupported target,ENSG00000181656,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
440,GRIA1-D012559,Schizophrenia,GRIA1,Phase II,True,True,False,,genetically supported target,ENSG00000155511,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
441,GRIK1-D012559,Schizophrenia,GRIK1,Preclinical,False,,,,unsupported target,ENSG00000171189,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
442,GRIN1-D012559,Schizophrenia,GRIN1,Phase II,True,True,False,,unsupported target,ENSG00000176884,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
443,GRIN2B-D012559,Schizophrenia,GRIN2B,Preclinical,False,,,,unsupported target,ENSG00000273079,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
444,GRIN2C-D012559,Schizophrenia,GRIN2C,Phase II,True,True,,,unsupported target,ENSG00000161509,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
445,GRIN2D-D012559,Schizophrenia,GRIN2D,Preclinical,False,,,,unsupported target,ENSG00000105464,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
446,GRM2-D012559,Schizophrenia,GRM2,Phase I,True,,,,unsupported target,ENSG00000164082,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
447,GRM3-D012559,Schizophrenia,GRM3,Phase I,True,,,,genetically supported target,ENSG00000198822,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
448,GRM4-D012559,Schizophrenia,GRM4,Preclinical,False,,,,unsupported target,ENSG00000124493,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
449,GRM5-D012559,Schizophrenia,GRM5,Phase I,True,False,,,unsupported target,ENSG00000168959,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
450,GSK3B-D012559,Schizophrenia,GSK3B,Preclinical,False,,,,unsupported target,ENSG00000082701,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
451,GUCY2C-D012559,Schizophrenia,GUCY2C,Phase I,True,,,,unsupported target,ENSG00000070019,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
452,HIF1A-D012559,Schizophrenia,HIF1A,Preclinical,False,,,,unsupported target,ENSG00000100644,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
453,HRH1-D012559,Schizophrenia,HRH1,Launched,True,True,True,True,unsupported target,ENSG00000196639,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
454,HRH3-D012559,Schizophrenia,HRH3,Phase I,True,,,,unsupported target,ENSG00000101180,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
455,HSD11B1-D012559,Schizophrenia,HSD11B1,Preclinical,,,,,unsupported target,ENSG00000117594,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
456,HTR1A-D012559,Schizophrenia,HTR1A,Launched,True,True,True,True,unsupported target,ENSG00000178394,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
457,HTR1D-D012559,Schizophrenia,HTR1D,Phase I,True,False,,,unsupported target,ENSG00000179546,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
458,HTR2A-D012559,Schizophrenia,HTR2A,Launched,True,True,True,True,unsupported target,ENSG00000102468,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
459,HTR2B-D012559,Schizophrenia,HTR2B,Phase III,True,True,True,,unsupported target,ENSG00000135914,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
460,HTR2C-D012559,Schizophrenia,HTR2C,Phase III,True,True,True,False,unsupported target,ENSG00000147246,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
461,HTR3A-D012559,Schizophrenia,HTR3A,Phase I,True,False,,,unsupported target,ENSG00000166736,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
462,HTR4-D012559,Schizophrenia,HTR4,Phase I,True,,,,unsupported target,ENSG00000164270,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
463,HTR6-D012559,Schizophrenia,HTR6,Phase III,True,True,True,,unsupported target,ENSG00000158748,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
464,HTR7-D012559,Schizophrenia,HTR7,Launched,True,True,True,True,unsupported target,ENSG00000148680,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
465,IGFBP3-D012559,Schizophrenia,IGFBP3,Preclinical,,,,,unsupported target,ENSG00000146674,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
466,KCNC1-D012559,Schizophrenia,KCNC1,Phase I,True,,,,unsupported target,ENSG00000129159,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
467,KCNC2-D012559,Schizophrenia,KCNC2,Phase I,True,,,,unsupported target,ENSG00000166006,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
468,KCNH3-D012559,Schizophrenia,KCNH3,Phase I,True,False,,,unsupported target,ENSG00000135519,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
469,KDM1A-D012559,Schizophrenia,KDM1A,Phase II,True,True,,,unsupported target,ENSG00000004487,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
470,LHCGR-D012559,Schizophrenia,LHCGR,Phase II,True,True,False,,unsupported target,ENSG00000138039,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
471,MAOB-D012559,Schizophrenia,MAOB,Phase II,True,True,,,unsupported target,ENSG00000069535,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
472,MMP9-D012559,Schizophrenia,MMP9,Preclinical,False,,,,unsupported target,ENSG00000100985,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
473,NRG1-D012559,Schizophrenia,NRG1,Preclinical,False,,,,unsupported target,ENSG00000157168,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
474,NTSR1-D012559,Schizophrenia,NTSR1,Preclinical,False,,,,unsupported target,ENSG00000101188,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
475,OPRL1-D012559,Schizophrenia,OPRL1,Phase II,True,True,False,,unsupported target,ENSG00000125510,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
476,PARP1-D012559,Schizophrenia,PARP1,Phase III,True,True,True,False,unsupported target,ENSG00000143799,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
477,PDE10A-D012559,Schizophrenia,PDE10A,Phase II,True,True,,,unsupported target,ENSG00000112541,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
478,PDE1B-D012559,Schizophrenia,PDE1B,Phase I,True,False,,,unsupported target,ENSG00000123360,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
479,PDE2A-D012559,Schizophrenia,PDE2A,Phase I,True,False,,,unsupported target,ENSG00000186642,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
480,PDE4B-D012559,Schizophrenia,PDE4B,Preclinical,,,,,genetically supported target,ENSG00000184588,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
481,PDE4D-D012559,Schizophrenia,PDE4D,Preclinical,,,,,unsupported target,ENSG00000113448,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
482,PDE9A-D012559,Schizophrenia,PDE9A,Phase II,True,True,False,,unsupported target,ENSG00000160191,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
483,PGR-D012559,Schizophrenia,PGR,Phase I,True,False,,,unsupported target,ENSG00000082175,brain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
